ID,file,Islandora_link,title_transcribed,supplied_title,abstract,adminDB,slide_number,film_new_number,identifier_spc,PID,rights,rights_URI,repository,repository_URI,role,role_URI,metadata_mods_name_authority,creator,creator_URI,dateCreated,dateStart,metadata_mods_originInfo_dateCreated_1_encoding,metadata_mods_originInfo_dateCreated_1_point,dateEnd,metadata_mods_originInfo_dateCreated_2_encoding,metadata_mods_originInfo_dateCreated_2_point,form,form_URI,extent,metadata_mods_physicalDescription_form_authority,metadata_mods_recordInfo_languageOfCataloging_languageTerm#text,record_source,recordsource_URI,metadata_mods_recordInforecordOrigin,digital_collection,collection_identifier,ARK,archival_collection,metadata_mods_relatedItem_1_displayLabel,subjects,subject,subject_URI,subject2,subject2_URI,subject3,subject3_authority,subject3_URI,subject4,subject4_authority,subject4_URI,subject5,subject5_authority,subject5_URI,coordinates,subject_geo,subject_geo_authority,subject_geo_URI,typeOfResource,note
1,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:146/datastream/OBJ/knoxgardens_146.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A101,"Williams, Mrs. Frank",View in Lillian (Wrenn) Williams's garden,"Frank J. and Lillian (Wrenn) Williams lived at 1625 West Clinch Street in Knoxville, Tennessee where Lillian maintained the garden shown here.",0012_000463_000248,Slide 35,Film  57,record_spc_4475,knoxgardens:146,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Water gardens||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Water gardens,lcsh,http://id.loc.gov/authorities/subjects/sh85145559,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
2,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:200/datastream/OBJ/knoxgardens_200.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A102,Mrs. E. M. Saunders,View in Jane (Johnston) Saunders's garden,"Jane Jaques Johnston (1876-1950) was born to John Yates and Susan (Ayres) Johnston in Tennessee. She married Ebenezer Hepburn Saunders on October 24, 1901 and the couple lived at 421 West Main Street, where Jane maintained this garden.",0012_000463_000305,Slide 92,Film  49,record_spc_4476,knoxgardens:200,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American||Tennessee River|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,,,,Tennessee River,lcsh,http://id.loc.gov/authorities/subjects/sh85133887,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
3,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:140/datastream/OBJ/knoxgardens_140.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A103,Mrs. A. F. Sanford,View in Eleanor (Spence) Sanford's garden,"Eleanor Spence was born on April 4, 1879 in Knoxville, Tennessee. She married Alfred Fanton Sanford (1875-1946) in November of 1903 and the couple lived at 2890 Kingston Pike, where Eleanor maintained this garden.",0012_000463_000241,Slide 28,Film  41,record_spc_4477,knoxgardens:140,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American||Water lilies|Water gardens",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,,,,Water lilies,lcsh,http://id.loc.gov/authorities/subjects/sh85145576,Water gardens,lcsh,http://id.loc.gov/authorities/subjects/sh85145559,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
4,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:158/datastream/OBJ/knoxgardens_158.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A104,Mrs. Will Ross,Entrance to Lida (McClung) Ross's garden,"Eliza ""Lida"" Mills McClung (1882-1968) was born to Calvin Morgan and Annie (McGhee) McClung in Tennessee. She married William Cary Ross (1879-1956) on December 2, 1902 and the couple lived at 4155 Lyons View Pike, where Lida maintained the garden shown above.",0012_000463_000261,Slide 48,Film  34,record_spc_4478,knoxgardens:158,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Gates||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Gates,,http://id.loc.gov/authorities/subjects/sh85053505,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
5,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:149/datastream/OBJ/knoxgardens_149.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A105,Mrs. Brown Prosser,Path in Nell (Jenkins) Prosser's garden,Nell S. Jenkins married Knoxville merchandise broker Brown Prosser in 1924. She maintained the garden shown here at their home on Prosser Road.,0012_000463_000251,Slide 38,Film  32,record_spc_4479,knoxgardens:149,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Primroses|Garden walks|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Primroses,,http://id.loc.gov/authorities/subjects/sh85106708,Garden walks,lcsh,http://id.loc.gov/authorities/subjects/sh85053084,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
6,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:150/datastream/OBJ/knoxgardens_150.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A106,Mrs. Brown Prosser,Path in Nell (Jenkins) Prosser's garden,Nell S. Jenkins married Knoxville merchandise broker Brown Prosser in 1924. She maintained the garden shown here at their home on Prosser Road.,0012_000463_000252,Slide 39,Film  31,record_spc_4480,knoxgardens:150,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Garden walks||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Garden walks,,http://id.loc.gov/authorities/subjects/sh85053084,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
7,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:151/datastream/OBJ/knoxgardens_151.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A107,Mrs. Brown Prosser,View in Nell (Jenkins) Prosser's garden,Nell S. Jenkins married Knoxville merchandise broker Brown Prosser in 1924. She maintained the garden shown here at their home on Prosser Road.,0012_000463_000253,Slide 40,Film 28,record_spc_4481,knoxgardens:151,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Plants, Ornamental||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,"Plants, Ornamental",,http://id.loc.gov/authorities/subjects/sh85103022,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
8,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:142/datastream/OBJ/knoxgardens_142.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A108,William Lester,View in Lesty Ins Watte's garden,View in William Lester's garden and patio. This home may have been located on Broadway.,0012_000463_000243,Slide 30,Film  18,record_spc_4482,knoxgardens:142,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Scenic overlooks||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Scenic overlooks,,http://id.loc.gov/authorities/subjects/sh2008009411,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
9,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:193/datastream/OBJ/knoxgardens_193.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A109,Mrs. J. J. Craig,View of Louise (Lennon) Craig's home and garden,"Louise Lennon married John James Craig (president of the Candoro Marble Company and the J. J. Craig Company) in Knoxville, Tennessee on October 11, 1919. The couple lived on Lyons View Pike, where Louise Craig maintained this garden.",0012_000463_000298,Slide 85,Film 8,record_spc_4483,knoxgardens:193,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Courtyards||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Courtyards,,http://id.loc.gov/authorities/subjects/sh85033602,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
10,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:194/datastream/OBJ/knoxgardens_194.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A110,Mrs. J. J. Craig,View of Louise (Lennon) Craig's home and garden,"Louise Lennon married John James Craig (president of the Candoro Marble Company and the J. J. Craig Company) in Knoxville, Tennessee on October 11, 1919. The couple lived on Lyons View Pike, where Louise Craig maintained this garden.",0012_000463_000299,Slide 86,Film  9,record_spc_4484,knoxgardens:194,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Courtyards||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Courtyards,,http://id.loc.gov/authorities/subjects/sh85033602,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
11,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:195/datastream/OBJ/knoxgardens_195.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A111,Mrs. J. J. Craig,View of Louise (Lennon) Craig's courtyard and garden,"Louise Lennon married John James Craig (president of the Candoro Marble Company and the J. J. Craig Company) in Knoxville, Tennessee on October 11, 1919. The couple lived on Lyons View Pike, where Louise Craig maintained this garden.",0012_000463_000300,Slide 87,Film  5,record_spc_4485,knoxgardens:195,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Courtyards|Fountains|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Courtyards,,http://id.loc.gov/authorities/subjects/sh85033602,Fountains,,http://id.loc.gov/authorities/subjects/sh85051067,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
12,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:209/datastream/OBJ/knoxgardens_209.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A112,Mrs. Chas Cates,Bower in Emma (Parham) Cates' garden,"Glass slide photo of flower-covered arbor with river in the background. Emma Jane Parham (1861-1934) married Charles Theodore Cates Jr. (1851-1938) in 1886 in Maryville, Tennessee. She maintained this garden at their Knoxville home.",0012_000463_000315,Slide 102,Film  3,record_spc_4486,knoxgardens:209,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Arbors|Scenic overlooks|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Arbors,,http://id.loc.gov/authorities/subjects/sh96007468,Scenic overlooks,,http://id.loc.gov/authorities/subjects/sh2008009411,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
13,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:159/datastream/OBJ/knoxgardens_159.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A113,March (Ross),View in Lida (McClung) Ross' garden,"Glass photo slide of garden patio in March. Eliza ""Lida"" Mills McClung (1882-1968) was born to Calvin Morgan and Annie (McGhee) McClung in Tennessee. She married William Cary Ross (1879-1956) on December 2, 1902 and the couple lived at 4155 Lyons View Pike, where Lida maintained the garden shown above.",0012_000463_000262,Slide 49,Film  61,record_spc_4487,knoxgardens:159,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Daffodils|Patio gardening|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Daffodils,,http://id.loc.gov/authorities/subjects/sh85035383,Patio gardening,,http://id.loc.gov/authorities/subjects/sh85098713,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
14,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:160/datastream/OBJ/knoxgardens_160.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A114,"June, Ross",View in Lida (McClung) Ross' garden,"Glass slide photo of gardens in June. Eliza ""Lida"" Mills McClung (1882-1968) was born to Calvin Morgan and Annie (McGhee) McClung in Tennessee. She married William Cary Ross (1879-1956) on December 2, 1902 and the couple lived at 4155 Lyons View Pike, where Lida maintained the garden shown above.",0012_000463_000265,Slide 52,Film  63,record_spc_4488,knoxgardens:160,In Copyright,http://rightsstatements.org/vocab/InC/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,naf,Jim Thompson Company,http://id.loc.gov/authorities/names/no2018075078,1927-1935,1927,edtf,start,1935,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Patio gardening||",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Patio gardening,,http://id.loc.gov/authorities/subjects/sh85098713,,,,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
15,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:115/datastream/OBJ/knoxgardens_115.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A115,Tulip Tree,,"Photograph slide of the Tennessee state tree, the tulip tree",0012_000463_000214,Slide 1,Film  96,record_spc_4489,knoxgardens:115,Copyright Not Evaluated,http://rightsstatements.org/vocab/CNE/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,,Unknown,,1930-1939,1930,edtf,start,1939,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Liriodendron tulipifera|Flowering trees|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Liriodendron tulipifera,lcsh,http://id.loc.gov/authorities/subjects/sh85077428,Flowering trees,lcsh,http://id.loc.gov/authorities/subjects/sh85049328,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
16,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens:116/datastream/OBJ/knoxgardens_116.tiff,https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A116,Mockingbird,,"Slide photo of the Tennessee State Bird, the mockingbird",0012_000463_000215,Slide 2,Film  97,record_spc_4490,knoxgardens:116,Copyright Not Evaluated,http://rightsstatements.org/vocab/CNE/1.0/,"University of Tennessee, Knoxville. Special Collections",http://id.loc.gov/authorities/names/no2014027633,Photographer,http://id.loc.gov/vocabulary/relators/pht,,Unknown,,1930-1939,1930,edtf,start,1939,edtf,end,lantern slides,http://vocab.getty.edu/aat/300134977,3 1/4 x 5 inches,aat,English,"University of Tennessee, Knoxville. Libraries",http://id.loc.gov/authorities/names/n87808088,Created and edited in general conformance to MODS Guidelines (Version 3.5).,Knoxville Garden Slides,MS.1324,https://n2t.net/ark:/87290/v88w3bgf,Knoxville Gardens Slides,Collection,"Photography of gardens|Gardens, American|Mockingbirds|State birds|",Photography of gardens,http://id.loc.gov/authorities/subjects/sh85101348,"Gardens, American",http://id.loc.gov/authorities/subjects/sh85053123,Mockingbirds,lcsh,http://id.loc.gov/authorities/subjects/sh85086407,State birds,lcsh,http://id.loc.gov/authorities/subjects/sh85127482,,,,"35.96064, -83.92074",Knoxville (Tenn.),naf,http://id.loc.gov/authorities/names/n79109786,still image,Mrs. A. C. Bruner donated this collection to the University of Tennessee. Creation dates were inferred from the dates associated with the archival collection and the activity dates of the Jim Thompson Company.
